Date,Open,High,Low,Close
2018-02-11,1315.272,1316.868,1314.129,1316.271
2018-02-12,1316.271,1326.631,1315.971,1322.498
2018-02-13,1322.488,1332.972,1321.558,1331.771
2018-02-14,1331.872,1355.54,1318,1353.768
2018-02-15,1353.758,1357.079,1348.548,1353.909
2018-02-16,1353.898,1361.682,1344.749,1346.878
2018-02-17,1346.878,1346.878,1346.878,1346.878
2018-02-18,1347.462,1349.842,1347.312,1348.018
2018-02-19,1348.021,1351.351,1343.899,1345.309
2018-02-20,1345.299,1346.529,1328.451,1329.892
2018-02-21,1329.892,1336.208,1322.341,1326.761
2018-02-22,1326.761,1332.111,1320.898,1330.491
2018-02-23,1330.471,1331.609,1325.768,1328.478
2018-02-24,1328.478,1328.478,1328.478,1328.478
2018-02-25,1328.162,1329.949,1326.631,1327.032
2018-02-26,1327.031,1341.042,1326.998,1332.171
2018-02-27,1332.171,1336.699,1313.389,1317.482
2018-02-28,1317.439,1322.522,1315.581,1317.349
2018-03-01,1317.341,1321.118,1302.758,1316.988
2018-03-02,1316.988,1325.411,1315.178,1322.358
2018-03-03,1322.358,1322.358,1322.358,1322.358
2018-03-04,1323.672,1324.198,1319.928,1323.072
2018-03-05,1323.072,1327.752,1317.508,1320.901
2018-03-06,1320.868,1340.468,1320.481,1339.068
2018-03-07,1339.058,1340.352,1322.172,1324.491
2018-03-08,1324.461,1328.992,1319.008,1320.929
2018-03-09,1320.958,1325.118,1312.829,1322.909
2018-03-10,1322.909,1322.909,1322.909,1322.909
2018-03-11,1323.272,1324.219,1322.609,1323.078
2018-03-12,1323.069,1325.698,1315.048,1324.921
2018-03-13,1324.909,1328.268,1313.938,1326.349
2018-03-14,1326.328,1329.989,1321.458,1325.198
2018-03-15,1325.222,1327.892,1315,1315.809
2018-03-16,1315.799,1321.698,1309.619,1314.082
2018-03-17,1314.082,1314.082,1314.082,1314.082
2018-03-18,1313.138,1314.398,1312.778,1313.121
2018-03-19,1313.111,1319.592,1307.739,1317.028
2018-03-20,1317.028,1317.392,1307.171,1309.998
2018-03-21,1310.009,1336.582,1309.808,1332.001
2018-03-22,1332.008,1334.838,1324.761,1332.678
2018-03-23,1332.658,1350.218,1331.718,1346.981
2018-03-24,1346.981,1346.981,1346.981,1346.981
2018-03-25,1347.122,1350.872,1346.772,1348.278
2018-03-26,1348.278,1355.872,1343.439,1352.839
2018-03-27,1352.788,1356.788,1339.818,1345.402
2018-03-28,1345.402,1346.972,1323.5,1326.501
2018-03-29,1326.499,1328.269,1321.178,1325.071
2018-03-30,1325.071,1325.071,1325.071,1325.071
2018-03-31,1325.071,1325.071,1325.071,1325.071
2018-04-01,1325.742,1327.491,1324.811,1326.598
2018-04-02,1326.619,1344.792,1325.732,1341.562
2018-04-03,1341.561,1342.491,1329,1333.168
2018-04-04,1333.158,1348.218,1331.469,1333.442
2018-04-05,1333.439,1333.842,1322.737,1330.888
2018-04-06,1330.922,1335.361,1319.651,1332.991
2018-04-07,1332.991,1332.991,1332.991,1332.991
2018-04-08,1333.971,1334.818,1331.741,1332.471
2018-04-09,1332.471,1337.902,1326.811,1336.432
2018-04-10,1336.448,1342.578,1331.049,1341.769
2018-04-11,1341.758,1365.172,1339.721,1352.898
2018-04-12,1352.898,1353.151,1333.722,1337.738
2018-04-13,1337.729,1347.111,1333.178,1345.241
2018-04-14,1345.241,1345.241,1345.241,1345.241
2018-04-15,1345.941,1347.098,1340.102,1343.801
2018-04-16,1343.802,1350.439,1341.118,1348.068
2018-04-17,1348.058,1349.341,1337.648,1346.221
2018-04-18,1346.222,1355.652,1342.251,1350.541
2018-04-19,1350.572,1354.662,1340.909,1344.371
2018-04-20,1344.381,1345.679,1335,1335.142
2018-04-21,1335.142,1335.142,1335.142,1335.142
2018-04-22,1334.171,1335.322,1331.568,1332.888
2018-04-23,1332.888,1335.419,1322.078,1324.499
2018-04-24,1324.518,1332.631,1322,1331.618
2018-04-25,1331.609,1331.638,1318.721,1322.629
2018-04-26,1322.601,1326.521,1315.198,1317.929
2018-04-27,1317.928,1325.162,1315.258,1323.218
2018-04-28,1323.218,1323.218,1323.218,1323.218
2018-04-29,1322.909,1325.348,1322.228,1323.312
2018-04-30,1323.312,1324.891,1310.168,1315.069
2018-05-01,1315.089,1315.232,1301.678,1305.522
2018-05-02,1305.522,1313.361,1303.868,1305.838
2018-05-03,1305.838,1318.068,1305.428,1312.789
2018-05-04,1312.789,1315.411,1308,1314.811
2018-05-05,1314.811,1314.811,1314.811,1314.811
2018-05-06,1315.058,1315.309,1314.221,1314.659
2018-05-07,1314.659,1318.889,1310.198,1315.782
2018-05-08,1315.781,1317.762,1306.028,1316.329
2018-05-09,1316.329,1317.382,1304.201,1312.408
2018-05-10,1312.349,1322.831,1310.698,1321.101
2018-05-11,1321.061,1325.901,1317.202,1317.909
2018-05-12,1317.909,1317.909,1317.909,1317.909
2018-05-13,1318.291,1320.193,1317.772,1320.089
2018-05-14,1320.089,1322.311,1312.609,1313.748
2018-05-15,1313.768,1314.819,1288.662,1292.838
2018-05-16,1292.789,1296.829,1286.349,1291.739
2018-05-17,1291.658,1294.348,1285.081,1289.478
2018-05-18,1289.468,1294.151,1286.038,1292.868
2018-05-19,1292.868,1292.868,1292.868,1292.868
2018-05-20,1290.421,1291.962,1289.972,1291.142
2018-05-21,1291.009,1293.389,1282.029,1292.441
2018-05-22,1292.442,1296.121,1287.898,1293.451
2018-05-23,1293.441,1298.442,1287.879,1294.921
2018-05-24,1294.882,1306.581,1292.718,1304.341
2018-05-25,1304.341,1307.758,1299.809,1301.349
2018-05-26,1301.349,1301.349,1301.349,1301.349
2018-05-27,1299.588,1299.888,1296.248,1298.759
2018-05-28,1298.779,1300.282,1295.448,1297.989
2018-05-29,1297.991,1306.608,1292.738,1302.068
2018-05-30,1302.068,1304.338,1295.858,1302.519
2018-05-31,1302.498,1306.418,1297.391,1299.338
2018-06-01,1299.338,1300.521,1289.252,1292.811
2018-06-02,1292.811,1292.811,1292.811,1292.811
2018-06-03,1292.622,1294.491,1292.321,1292.718
2018-06-04,1292.689,1298.021,1290.3,1291.539
2018-06-05,1291.539,1300.472,1289.868,1296.901
2018-06-06,1296.891,1301.772,1293.739,1297.279
2018-06-07,1297.281,1303.099,1294.839,1297.211
2018-06-08,1297.162,1300.539,1293.252,1298.438
2018-06-09,1298.438,1298.438,1298.438,1298.438
2018-06-10,1299.778,1299.788,1298.211,1299.122
2018-06-11,1299.161,1302.209,1294.059,1298.138
2018-06-12,1298.118,1299.778,1293.218,1295.448
2018-06-13,1295.448,1301.191,1291.409,1299.319
2018-06-14,1299.411,1309.271,1297.488,1302.322
2018-06-15,1302.321,1302.968,1275.348,1279.558
2018-06-16,1279.558,1279.558,1279.558,1279.558
2018-06-17,1277.272,1281.239,1276.978,1280.909
2018-06-18,1280.909,1282.342,1277.009,1281.278
2018-06-19,1281.258,1284.028,1270.388,1274.949
2018-06-20,1274.931,1276.372,1267.331,1269.399
2018-06-21,1269.399,1270.079,1261.352,1267.281
2018-06-22,1267.282,1271.146,1266.688,1269.071
2018-06-23,1269.071,1269.071,1269.071,1269.071
2018-06-24,1270.001,1271.958,1269.329,1270.888
2018-06-25,1270.812,1272.551,1264.481,1265.988
2018-06-26,1265.988,1267.629,1254.788,1258.158
2018-06-27,1258.159,1260.048,1250.671,1252.891
2018-06-28,1252.891,1254.238,1245.918,1248.519
2018-06-29,1248.528,1255.569,1246.109,1252.529
2018-06-30,1252.529,1252.529,1252.529,1252.529
2018-07-01,1251.521,1254.178,1251.278,1253.299
2018-07-02,1253.308,1253.579,1239.638,1242.108
2018-07-03,1242.088,1256.822,1237.949,1254.979
2018-07-04,1254.949,1261.051,1254,1256.908
2018-07-05,1256.909,1259.699,1251.279,1257.291
2018-07-06,1257.301,1258.881,1252.778,1254.768
2018-07-07,1254.768,1254.768,1254.768,1254.768
2018-07-08,1255.348,1256.478,1254.728,1256.368
2018-07-09,1256.198,1265.868,1255.448,1258.349
2018-07-10,1258.332,1260.309,1247.299,1255.908
2018-07-11,1255.908,1256.048,1241.498,1242.668
2018-07-12,1242.668,1248.528,1241.258,1245.908
2018-07-13,1245.898,1248.058,1236.338,1241.439
2018-07-14,1241.439,1241.439,1241.439,1241.439
2018-07-15,1240.969,1242.128,1240.498,1241.108
2018-07-16,1241.109,1245.528,1238.288,1240.682
2018-07-17,1240.669,1244.939,1226.018,1227.149
2018-07-18,1227.149,1229.118,1221.058,1227.322
2018-07-19,1227.329,1228.998,1211.509,1223.438
2018-07-20,1223.428,1232.228,1215.659,1231.551
2018-07-21,1231.551,1231.551,1231.551,1231.551
2018-07-22,1231.371,1233.351,1230.329,1232.852
2018-07-23,1232.852,1235.082,1222.3,1224.199
2018-07-24,1224.189,1229.479,1218.101,1225.129
2018-07-25,1225.149,1234.182,1223.208,1233.049
2018-07-26,1233.058,1235.131,1222.289,1224.068
2018-07-27,1224.068,1227.312,1217.538,1222.679
2018-07-28,1222.679,1222.679,1222.679,1222.679
2018-07-29,1222.622,1223.839,1222.001,1222.449
2018-07-30,1222.449,1225.029,1219.008,1222.489
2018-07-31,1222.478,1228.519,1213.938,1223.888
2018-08-01,1223.898,1224.718,1215.618,1217.798
2018-08-02,1217.808,1221.268,1206.829,1208.368
2018-08-03,1208.358,1219.978,1204.5,1213.218
2018-08-04,1213.218,1213.218,1213.218,1213.218
2018-08-05,1213.532,1215.139,1213.299,1214.848
2018-08-06,1214.848,1217.828,1205.549,1208.699
2018-08-07,1208.709,1216.109,1207.759,1212.379
2018-08-08,1212.388,1215.801,1206.431,1213.241
2018-08-09,1213.242,1217.239,1210.749,1212.088
2018-08-10,1212.079,1217.072,1205.668,1210.988
2018-08-11,1210.988,1210.988,1210.988,1210.988
2018-08-12,1210.672,1213.818,1210.571,1212.351
2018-08-13,1212.319,1212.628,1191.619,1192.778
2018-08-14,1192.778,1198.679,1191.998,1193.868
2018-08-15,1193.869,1194.128,1173.071,1173.738
2018-08-16,1173.738,1181.992,1160.168,1175.298
2018-08-17,1175.309,1185.002,1171.838,1184.678
2018-08-18,1184.678,1184.678,1184.678,1184.678
2018-08-19,1183.329,1183.918,1182.778,1183.558
2018-08-20,1183.558,1191.278,1182.878,1191.161
2018-08-21,1191.142,1196.959,1187.638,1195.991
2018-08-22,1195.999,1201.558,1192.572,1195.038
2018-08-23,1195.038,1195.439,1183.859,1184.498
2018-08-24,1184.519,1208.512,1183.118,1205.592
2018-08-25,1205.592,1205.592,1205.592,1205.592
2018-08-26,1206.868,1207.909,1206.069,1207.719
2018-08-27,1207.709,1212.399,1203.111,1210.981
2018-08-28,1210.988,1214.239,1199.599,1202.638
2018-08-29,1202.628,1207.808,1201.408,1207.169
2018-08-30,1207.168,1207.198,1196.258,1199.858
2018-08-31,1199.849,1208.819,1198.229,1200.737
2018-09-01,1200.737,1200.737,1200.737,1200.737
2018-09-02,1200.138,1200.608,1198.721,1199.088
2018-09-03,1199.079,1203.808,1195.648,1200.741
2018-09-04,1200.728,1201.969,1189.569,1191.989
2018-09-05,1191.988,1198.331,1190.878,1197.068
2018-09-06,1197.079,1206.941,1195.778,1201.109
2018-09-07,1201.098,1203.481,1193.418,1195.629
2018-09-08,1195.629,1195.629,1195.629,1195.629
2018-09-09,1195.018,1196.608,1194.811,1196.119
2018-09-10,1196.089,1198.439,1191.498,1194.998
2018-09-11,1194.998,1199.368,1187.698,1196.988
2018-09-12,1196.998,1208.429,1192.658,1206.201
2018-09-13,1206.158,1212.609,1200.148,1202.098
2018-09-14,1202.118,1208.512,1192.878,1193.249
2018-09-15,1193.249,1193.249,1193.249,1193.249
2018-09-16,1193.971,1194.722,1192.998,1193.348
2018-09-17,1193.359,1204.779,1192.758,1198.379
2018-09-18,1198.388,1203.492,1195.838,1199.499
2018-09-19,1199.509,1206.169,1198.129,1203.931
2018-09-20,1203.931,1208.372,1201.269,1207.359
2018-09-21,1207.359,1211.012,1191.789,1199.468
2018-09-22,1199.468,1199.468,1199.468,1199.468
2018-09-23,1198.819,1199.168,1197.022,1197.938
2018-09-24,1197.922,1204.138,1194.399,1199.309
2018-09-25,1199.308,1203.269,1197.078,1201.208
2018-09-26,1201.208,1202.428,1190.478,1196.438
2018-09-27,1196.418,1198.509,1182,1183.539
2018-09-28,1183.548,1193.841,1180.718,1191.762
2018-09-29,1191.762,1191.762,1191.762,1191.762
2018-09-30,1192.309,1192.339,1190.652,1190.868
2018-10-01,1190.878,1192.038,1184.541,1188.989
2018-10-02,1188.989,1208.211,1188.739,1205.528
2018-10-03,1205.528,1208.278,1196.766,1197.908
2018-10-04,1197.908,1206.702,1195.968,1199.108
2018-10-05,1199.108,1205.759,1197.238,1202.691
2018-10-06,1202.691,1202.691,1202.691,1202.691
2018-10-07,1203.038,1203.978,1202.878,1203.748
2018-10-08,1203.759,1204.039,1182.542,1190.662
2018-10-09,1190.661,1191.838,1183.258,1189.848
2018-10-10,1189.848,1194.889,1185.308,1193.862
2018-10-11,1193.898,1226.282,1191.229,1221.238
2018-10-12,1221.259,1223.589,1215.798,1217.768
2018-10-13,1217.768,1217.768,1217.768,1217.768
2018-10-14,1217.529,1220.229,1216.808,1219.219
2018-10-15,1219.219,1233.238,1219.199,1226.769
2018-10-16,1226.768,1232.361,1223.401,1224.898
2018-10-17,1224.898,1229.451,1220.549,1222.179
2018-10-18,1222.179,1230.091,1218.638,1225.799
2018-10-19,1225.799,1230.752,1223.058,1225.981
2018-10-20,1225.981,1225.981,1225.981,1225.981
2018-10-21,1227.242,1228.072,1226.472,1227.278
2018-10-22,1227.278,1229.551,1220.011,1222.309
2018-10-23,1222.319,1239.712,1221.868,1230.909
2018-10-24,1230.909,1235.229,1225.579,1235.229
2018-10-25,1235.208,1239.171,1228.079,1231.691
2018-10-26,1231.691,1243.378,1230.008,1233.333
2018-10-27,1233.333,1233.333,1233.333,1233.333
2018-10-28,1233.547,1234.793,1232.723,1232.723
2018-10-29,1232.723,1235.383,1224.223,1229.984
2018-10-30,1229.984,1230.494,1219.85,1222.503
2018-10-31,1222.503,1222.803,1211.8,1215.97
2018-11-01,1216,1237.328,1215.79,1232.908
2018-11-02,1232.898,1236.348,1229.665,1232.625
2018-11-03,1232.625,1232.625,1232.625,1232.625
2018-11-04,1232.598,1234.118,1232.518,1234.025
2018-11-05,1234.025,1235.048,1226.798,1230.998
2018-11-06,1231.008,1235.868,1223.418,1227.818
2018-11-07,1227.868,1236.418,1222.945,1226.005
2018-11-08,1225.985,1226.888,1220.028,1222.998
2018-11-09,1222.998,1223.208,1206.635,1209.635
2018-11-10,1209.635,1209.635,1209.635,1209.635
2018-11-11,1208.925,1210.685,1208.895,1210.665
2018-11-12,1210.678,1211.395,1200.338,1202.255
2018-11-13,1202.258,1205.115,1196.195,1202.995
2018-11-14,1203.078,1216.458,1197.605,1210.918
2018-11-15,1210.905,1216.378,1207.528,1213.898
2018-11-16,1213.898,1225.218,1213.775,1221.085
2018-11-17,1221.085,1221.085,1221.085,1221.085
2018-11-18,1221.935,1222.638,1221.515,1222.468
2018-11-19,1222.458,1225.288,1217.955,1224.068
2018-11-20,1224.078,1228.698,1219.838,1221.585
2018-11-21,1221.585,1230.078,1219.695,1225.685
2018-11-22,1225.688,1229.015,1224.795,1227.335
2018-11-23,1227.335,1228.488,1220.258,1222.885
2018-11-24,1222.885,1222.885,1222.885,1222.885
2018-11-25,1223.298,1224.345,1223.225,1224.325
2018-11-26,1224.325,1227.958,1221.635,1222.595
2018-11-27,1222.605,1225.195,1211.835,1214.418
2018-11-28,1214.418,1226.648,1211.128,1220.975
2018-11-29,1220.985,1228.918,1220.628,1224.228
2018-11-30,1224.198,1225.475,1216.605,1222.025
2018-12-01,1222.025,1222.025,1222.025,1222.025
2018-12-02,1222.948,1223.398,1221.908,1222.008
2018-12-03,1222.008,1234.898,1221.205,1231.128
2018-12-04,1231.128,1241.878,1230.418,1238.685
2018-12-05,1238.675,1238.998,1233.245,1238.205
2018-12-06,1238.248,1244.248,1234.685,1237.335
2018-12-07,1237.335,1249.968,1237.245,1248.205
2018-12-08,1248.205,1248.205,1248.205,1248.205
2018-12-09,1249.675,1250.828,1248.775,1248.945
2018-12-10,1248.955,1250.258,1241.515,1244.065
2018-12-11,1244.055,1249.425,1240.958,1243.055
2018-12-12,1243.065,1247.178,1241.905,1246.088
2018-12-13,1246.088,1246.668,1240.048,1242.405
2018-12-14,1242.395,1242.948,1232.858,1238.115
2018-12-15,1238.115,1238.115,1238.115,1238.115
2018-12-16,1239.015,1239.055,1235.765,1237.025
2018-12-17,1237.025,1248.038,1235.725,1245.798
2018-12-18,1245.818,1250.348,1244.995,1249.418
2018-12-19,1249.408,1257.955,1241.605,1244.065
2018-12-20,1244.075,1266.398,1242.655,1261.905
2018-12-21,1261.925,1262.658,1254,1255.435
2018-12-22,1255.435,1255.435,1255.435,1255.435
2018-12-23,1257.348,1259.025,1256.848,1258.815
2018-12-24,1258.815,1269.955,1258.738,1268.935
2018-12-25,1268.765,1270.885,1267.005,1267.125
2018-12-26,1267.165,1279.018,1264.168,1269.065
2018-12-27,1269.065,1278.928,1266.588,1274.695
2018-12-28,1274.595,1282.068,1274.205,1280.555
2018-12-29,1280.555,1280.555,1280.555,1280.555
2018-12-30,1280.235,1280.655,1278.848,1279.708
2018-12-31,1279.685,1283.998,1277.365,1282.185
2019-01-01,1282.295,1282.345,1280.598,1281.118
2019-01-02,1281.118,1290.148,1278.625,1285.815
2019-01-03,1285.795,1295.218,1284.485,1295.118
2019-01-04,1295.135,1298.538,1276.565,1284.945
2019-01-05,1284.945,1284.945,1284.945,1284.945
2019-01-06,1285.048,1286.355,1284.045,1284.155
2019-01-07,1284.158,1294.998,1282.555,1288.815
2019-01-08,1288.825,1290.158,1279.315,1285.075
2019-01-09,1285.125,1293.848,1280,1292.878
2019-01-10,1292.848,1297.018,1286.035,1287.905
2019-01-11,1287.905,1295.088,1286.928,1287.175
2019-01-12,1287.175,1287.175,1287.175,1287.175
2019-01-13,1287.348,1288.545,1287.248,1288.065
2019-01-14,1288.055,1295.805,1287.888,1291.408
2019-01-15,1291.405,1294.685,1286.665,1289.565
2019-01-16,1289.565,1294.915,1287.805,1292.885
2019-01-17,1292.878,1295.318,1288.875,1292.235
2019-01-18,1292.245,1292.368,1280.555,1281.265
2019-01-19,1281.265,1281.265,1281.265,1281.265
2019-01-20,1281.455,1283.205,1281.455,1282.525
2019-01-21,1282.525,1283.465,1276.718,1279.615
2019-01-22,1279.615,1285.425,1277.365,1284.498
2019-01-23,1284.498,1286.438,1278.605,1283.695
2019-01-24,1283.685,1284.725,1276.585,1281.325
2019-01-25,1281.335,1303.525,1280,1302.935
2019-01-26,1302.935,1302.935,1302.935,1302.935
2019-01-27,1301.335,1302.505,1299.895,1299.965
2019-01-28,1299.965,1304.335,1297.615,1303.778
2019-01-29,1303.878,1311.948,1302.635,1310.645
2019-01-30,1310.668,1323.298,1308.945,1319.138
2019-01-31,1319.138,1326.248,1317.385,1320.995
2019-02-01,1320.995,1323.465,1316.085,1317.265
2019-02-02,1317.265,1317.265,1317.265,1317.265
2019-02-03,1317.925,1318.965,1316.465,1317.095
2019-02-04,1317.075,1317.455,1308.535,1311.678
2019-02-05,1311.675,1316.825,1310.625,1314.898
2019-02-06,1314.835,1315.765,1305.515,1306.565
2019-02-07,1306.525,1311.878,1302.705,1310.365
2019-02-08,1310.375,1315.568,1307.698,1313.945
2019-02-09,1313.945,1313.945,1313.945,1313.945
2019-02-10,1314.098,1314.098,1313.245,1313.598
2019-02-11,1313.598,1314.815,1303.595,1307.695
2019-02-12,1307.675,1314.668,1306.405,1310.205
2019-02-13,1310.205,1318.078,1304.975,1307.545
2019-02-14,1307.545,1314.308,1302.288,1311.875
2019-02-15,1311.875,1322.555,1311.328,1321.035
2019-02-16,1321.035,1321.035,1321.035,1321.035
2019-02-17,1320.882,1321.445,1320.405,1321.058
2019-02-18,1321.088,1327.545,1320.798,1326.368
2019-02-19,1326.368,1341.778,1322.778,1339.488
2019-02-20,1339.498,1346.655,1336.798,1340.555
2019-02-21,1340.545,1341.425,1320.858,1325.785
2019-02-22,1325.785,1333.038,1321.468,1327.885
2019-02-23,1327.885,1327.885,1327.885,1327.885
2019-02-24,1328.835,1329.025,1326.795,1327.665
2019-02-25,1327.665,1332.485,1325.115,1327.455
2019-02-26,1327.438,1330.128,1323.445,1329.185
2019-02-27,1329.185,1329.808,1316.815,1321.085
2019-02-28,1321.075,1327.228,1312.518,1314.138
2019-03-01,1314.155,1315.138,1290.098,1293.055
2019-03-02,1293.055,1293.055,1293.055,1293.055
2019-03-03,1292.705,1296.135,1292.705,1295.158
2019-03-04,1295.158,1296.995,1282.758,1287.025
2019-03-05,1287.025,1289.535,1281.128,1287.875
2019-03-06,1287.935,1290.885,1283.545,1287.095
2019-03-07,1287.095,1288.975,1280.485,1285.918
2019-03-08,1285.908,1300.708,1285.128,1298.055
2019-03-09,1298.055,1298.055,1298.055,1298.055
2019-03-10,1297.765,1297.955,1296.115,1296.535
2019-03-11,1297.215,1299.045,1290.395,1292.525
2019-03-12,1292.525,1302.148,1292.395,1301.888
2019-03-13,1301.888,1311.168,1301.655,1309.338
2019-03-14,1309.345,1309.735,1292.775,1296.065
2019-03-15,1296.065,1306.328,1293.928,1301.875
2019-03-16,1301.875,1301.875,1301.875,1301.875
2019-03-17,1301.855,1302.485,1300.535,1300.555
2019-03-18,1300.555,1306.668,1298.155,1303.418
2019-03-19,1303.408,1310.835,1303.365,1306.158
2019-03-20,1306.158,1316.938,1298.605,1315.365
2019-03-21,1315.365,1320.305,1303.205,1308.605
2019-03-22,1308.605,1314.898,1306.778,1313.075
2019-03-23,1313.075,1313.075,1313.075,1313.075
2019-03-24,1313.105,1313.935,1311.525,1311.525
2019-03-25,1311.538,1324.448,1310.958,1321.258
2019-03-26,1321.258,1322.118,1312.625,1316.358
2019-03-27,1316.348,1319.258,1308.065,1309.335
2019-03-28,1309.335,1312.245,1288.455,1291.495
2019-03-29,1291.495,1299.745,1286.668,1291.885
2019-03-30,1291.885,1291.885,1291.885,1291.885
2019-03-31,1292.025,1293.198,1291.418,1291.708
2019-04-01,1291.718,1296.955,1286.425,1287.328
2019-04-02,1287.315,1292.788,1285.145,1291.705
2019-04-03,1291.698,1294.488,1288.335,1291.755
2019-04-04,1291.755,1294.338,1280.848,1292.095
2019-04-05,1292.095,1293.148,1284.325,1291.185
2019-04-06,1291.185,1291.185,1291.185,1291.185
2019-04-07,1291.305,1293.628,1291.205,1291.675
2019-04-08,1291.728,1303.648,1291.575,1297.945
2019-04-09,1297.945,1306.138,1296.535,1304.585
2019-04-10,1304.585,1310.518,1300.858,1308.018
2019-04-11,1308.018,1308.325,1289.548,1292.135
2019-04-12,1292.135,1295.708,1290,1290.177
2019-04-13,1290.177,1290.177,1290.177,1290.177
2019-04-14,1291.075,1291.858,1289.245,1289.705
2019-04-15,1289.665,1290.338,1282.448,1288.325
2019-04-16,1288.325,1288.325,1272.905,1276.565
2019-04-17,1276.495,1279.688,1272.898,1274.155
2019-04-18,1274.155,1277.628,1271.105,1275.475
2019-04-19,1275.475,1275.475,1275.475,1275.475
2019-04-20,1275.475,1275.475,1275.475,1275.475
2019-04-21,1275.598,1277.125,1274.935,1276.705
2019-04-22,1276.728,1279.765,1273.725,1274.598
2019-04-23,1274.598,1276.428,1266.198,1271.355
2019-04-24,1271.365,1278.468,1268.698,1274.635
2019-04-25,1274.628,1282.528,1273.308,1278.558
2019-04-26,1278.558,1288.608,1273.725,1285.695
2019-04-27,1285.695,1285.695,1285.695,1285.695
2019-04-28,1286.275,1286.618,1285.628,1285.795
2019-04-29,1285.785,1286.568,1277.988,1280.325
2019-04-30,1280.318,1286.118,1279.835,1283.105
2019-05-01,1283.105,1287.188,1273,1277.018
2019-05-02,1277.018,1277.368,1266.195,1270.678
2019-05-03,1270.688,1282.468,1268.268,1278.775
2019-05-04,1278.775,1278.775,1278.775,1278.775
2019-05-05,1280.305,1285.728,1279.775,1284.148
2019-05-06,1284.158,1285.118,1276.935,1282.825
2019-05-07,1282.825,1286.015,1278.155,1284.778
2019-05-08,1284.778,1291.415,1279.275,1281.275
2019-05-09,1281.255,1288.138,1279.528,1283.698
2019-05-10,1283.685,1289.338,1283.068,1285.505
2019-05-11,1285.505,1285.505,1285.505,1285.505
2019-05-12,1287.485,1287.978,1286.455,1287.125
2019-05-13,1287.128,1301.685,1281.935,1301.685
2019-05-14,1301.685,1303.245,1293.665,1296.998
2019-05-15,1296.998,1300.848,1292.948,1296.448
2019-05-16,1296.435,1298.688,1284.035,1285.758
2019-05-17,1285.758,1288.868,1274.748,1277.485
2019-05-18,1277.485,1277.485,1277.485,1277.485
2019-05-19,1277.535,1278.808,1276.915,1277.655
2019-05-20,1277.655,1278.948,1273.608,1277.358
2019-05-21,1277.295,1277.328,1269.455,1274.578
2019-05-22,1274.625,1277.268,1272.415,1274.165
2019-05-23,1274.145,1287.218,1272.755,1284.075
2019-05-24,1284.055,1285.168,1280.695,1284.615
2019-05-25,1284.615,1284.615,1284.615,1284.615
2019-05-26,1284.655,1285.685,1284.118,1284.665
2019-05-27,1284.655,1287.318,1283.705,1285.685
2019-05-28,1285.685,1286.548,1276.055,1279.878
2019-05-29,1279.795,1285.465,1279.015,1279.805
2019-05-30,1279.805,1290.628,1274.948,1290.448
2019-05-31,1290.448,1306.878,1290.328,1305.295
2019-06-01,1305.295,1305.295,1305.295,1305.295
2019-06-02,1306.918,1309.388,1305.835,1309.365
2019-06-03,1309.365,1327.898,1308.428,1325.108
2019-06-04,1325.075,1329.005,1319.905,1325.285
2019-06-05,1325.295,1344.048,1325.265,1330.845
2019-06-06,1330.845,1339.748,1327.158,1333.388
2019-06-07,1333.388,1348.198,1330.205,1340.388
2019-06-08,1340.388,1340.388,1340.388,1340.388
2019-06-09,1336.848,1336.848,1333.265,1334.985
2019-06-10,1334.985,1337.658,1325.028,1329.218
2019-06-11,1329.228,1329.808,1319.815,1327.695
2019-06-12,1327.695,1338.348,1325.938,1333.518
2019-06-13,1333.518,1344.518,1332.325,1344.418
2019-06-14,1344.418,1358.088,1337.738,1340.888
2019-06-15,1340.888,1340.888,1340.888,1340.888
2019-06-16,1341.785,1342.348,1338.498,1338.508
2019-06-17,1338.508,1343.505,1332.915,1339.635
2019-06-18,1339.625,1354.605,1338.545,1345.395
2019-06-19,1345.388,1362.528,1341.195,1357.878
2019-06-20,1357.878,1393.928,1357.878,1390.748
2019-06-21,1390.748,1411.805,1382.5,1399.158
2019-06-22,1399.158,1399.158,1399.158,1399.158
2019-06-23,1400.075,1410.128,1399.648,1406.808
2019-06-24,1406.868,1426.027,1400.728,1425.195
2019-06-25,1425.215,1439.138,1411.808,1418.348
2019-06-26,1418.348,1420.488,1401.865,1410.648
2019-06-27,1410.648,1412.048,1398.548,1411.045
2019-06-28,1410.975,1424.568,1405.618,1409.485
2019-06-29,1409.485,1409.485,1409.485,1409.485
2019-06-30,1397.165,1397.698,1384,1391.988
2019-07-01,1391.965,1397.048,1381.715,1385.445
2019-07-02,1385.438,1435.998,1383.785,1431.225
2019-07-03,1431.245,1437.688,1411.975,1418.358
2019-07-04,1418.355,1424.128,1410.128,1420.858
2019-07-05,1420.848,1421.268,1386.518,1398.525
2019-07-06,1398.525,1398.525,1398.525,1398.525
2019-07-07,1398.975,1401.465,1392.638,1395.615
2019-07-08,1395.615,1407.508,1391.645,1394.235
2019-07-09,1394.238,1400.025,1385.658,1395.205
2019-07-10,1395.235,1422.435,1389.838,1421.945
2019-07-11,1421.945,1427.078,1400.738,1403.898
2019-07-12,1403.968,1416.818,1403.048,1415.145
2019-07-13,1415.145,1415.145,1415.145,1415.145
2019-07-14,1415.408,1419.698,1412.758,1416.158
